Wayne County,16760,38.431948,-88.432129
White County,14665,38.087372,-88.178585
Whiteside County,58498,41.750571,-89.910957
Will County,677560,41.448474,-87.978456
Williamson County,66357,37.730353,-88.930018
Winnebago County,295266,42.337396,-89.161205
Woodford County,38664,40.789596,-89.210301
Adams County,34387,40.745733,-84.93613
Allen County,355329,41.091855,-85.07223
Bartholomew County,76794,39.205843,-85.897999
Benton County,8854,40.608253,-87.315479
Blackford County,12766,40.472672,-85.32373
Boone County,56640,40.050892,-86.469014
Brown County,15242,39.192585,-86.23941
Carroll County,20155,40.58498,-86.565141
Cass County,38966,40.753799,-86.355168
Clark County,110232,38.476217,-85.711122
Clay County,26890,39.393951,-87.115837
Clinton County,33224,40.305944,-86.477567
Crawford County,10713,38.289433,-86.440871
Daviess County,31648,38.696155,-87.076988
Dearborn County,50047,39.151491,-84.97346
Decatur County,25740,39.30598,-85.499831
DeKalb County,42223,41.401189,-85.000185
Delaware County,117671,40.227165,-85.398856
Dubois County,41889,38.373344,-86.873385
Elkhart County,197559,41.600693,-85.863986
Fayette County,24277,39.639655,-85.185032
Floyd County,74578,38.317936,-85.911474
Fountain County,17240,40.121282,-87.234806
Franklin County,23087,39.409762,-85.066964
Fulton County,20836,41.050384,-86.265006
Gibson County,33503,38.317413,-87.580566
Grant County,70061,40.515758,-85.654946
Greene County,33165,39.0486,-87.005245
Hamilton County,274569,40.04987,-86.020586
Hancock County,70002,39.822604,-85.772904
Harrison County,39364,38.18644,-86.103681
Hendricks County,145448,39.768749,-86.510286
Henry County,49462,39.929576,-85.397338
Howard County,82752,40.483537,-86.114118
Huntington County,37124,40.826394,-85.478597
Jackson County,42376,38.911957,-86.042516
Jasper County,33478,41.017688,-87.118814
Jay County,21253,40.434972,-85.00338
Jefferson County,32428,38.783604,-85.44009
Jennings County,28525,38.996234,-85.628111
Johnson County,139654,39.495986,-86.0946
Knox County,38440,38.688663,-87.420182
Kosciusko County,77358,41.244293,-85.861575
LaGrange County,37128,41.642468,-85.426302
Lake County,496005,41.472239,-87.374337
LaPorte County,111467,41.549011,-86.744729
Lawrence County,46134,38.839815,-86.48782
Madison County,131636,40.166203,-85.722454
Marion County,903393,39.782976,-86.135794
Marshall County,47051,41.325003,-86.269036
Martin County,10334,38.705322,-86.801847
Miami County,36903,40.772881,-86.044258
Monroe County,137974,39.160751,-86.523325
Montgomery County,38124,40.040296,-86.892715
Morgan County,68894,39.482646,-86.447457
Newton County,14244,40.962399,-87.402172
Noble County,47536,41.400794,-85.41785
Ohio County,6128,38.940527,-84.964299
Orange County,19840,38.547381,-86.489257
Owen County,21575,39.317339,-86.838845
Parke County,17339,39.77425,-87.19695
Perry County,19338,38.081436,-86.62654
Pike County,12845,38.397898,-87.232532
Porter County,164343,41.509922,-87.071308
Posey County,25910,38.027614,-87.868653
Pulaski County,13402,41.045272,-86.692538
Putnam County,37963,39.665544,-86.853325
Randolph County,26171,40.164414,-85.005004
Ripley County,28818,39.10023,-85.260541
Rush County,17392,39.622312,-85.466526
St. Joseph County,266931,41.617699,-86.288159
Scott County,24181,38.679431,-85.751898
Shelby County,44436,39.524135,-85.792174
Spencer County,20952,38.009789,-87.010645
Starke County,23363,41.28322,-86.64757
Steuben County,34185,41.643437,-85.002467
Sullivan County,21475,39.089225,-87.415843
Switzerland County,10613,38.825846,-85.029679
Tippecanoe County,172780,40.38926,-86.893943
Tipton County,15936,40.310229,-86.056207
Union County,7516,39.623111,-84.925152
Vanderburgh County,179703,38.02007,-87.586166
Vermillion County,16212,39.854045,-87.462071
Vigo County,107848,39.429143,-87.390375
Wabash County,32888,40.843717,-85.795175
Warren County,8508,40.352658,-87.375847
Warrick County,59689,38.097764,-87.272023
Washington County,28262,38.600612,-86.104751
Wayne County,68917,39.863091,-85.006735
Wells County,27636,40.735273,-85.212974
White County,24643,40.75095,-86.864293
Whitley County,33292,41.136426,-85.501892
Adair County,7682,41.328528,-94.478164
Adams County,4029,41.021656,-94.696906
Allamakee County,14330,43.274964,-91.382751
Appanoose County,12887,40.744683,-92.870345
Audubon County,6119,41.679178,-94.904312
Benton County,26076,42.092547,-92.05763
Black Hawk County,131090,42.472888,-92.306059
Boone County,26306,42.038601,-93.939138
Bremer County,24276,42.78089,-92.327586
Buchanan County,20958,42.470328,-91.838666
Buena Vista County,20260,42.741522,-95.141433
Butler County,14867,42.734708,-92.780066
Calhoun County,9670,42.38617,-94.643683
Carroll County,20816,42.039492,-94.867647
Cass County,13956,41.333824,-94.933302
Cedar County,18499,41.772355,-91.13219
Cerro Gordo County,44151,43.075171,-93.251266
Cherokee County,12072,42.742738,-95.633262
Chickasaw County,12439,43.059741,-92.31721
Clarke County,9286,41.029191,-93.784096
Clay County,16667,43.079822,-95.149726
Clayton County,18129,42.840998,-91.323511
Clinton County,49116,41.898073,-90.534243
Crawford County,17096,42.043119,-95.38909
Dallas County,66135,41.685321,-94.040707
Davis County,8753,40.748089,-92.410345
Decatur County,8457,40.736379,-93.78458
Delaware County,17764,42.473003,-91.359442
Des Moines County,40325,40.915339,-91.186925
Dickinson County,16667,43.389611,-95.196057
Dubuque County,93653,42.463481,-90.878771
Emmet County,10302,43.377984,-94.66937
Fayette County,20880,42.86445,-91.839373
Floyd County,16303,43.052741,-92.787367
Franklin County,10680,42.736549,-93.271425
Fremont County,7441,40.743726,-95.599516
Greene County,9336,42.042494,-94.388703
Grundy County,12453,42.403323,-92.790261
Guthrie County,10954,41.683573,-94.501272
Hamilton County,15673,42.390768,-93.709198
Hancock County,11341,43.075411,-93.743697
Hardin County,17534,42.389955,-93.241081
Harrison County,14928,41.688584,-95.827149
Henry County,20145,40.985864,-91.54427
Howard County,9566,43.365312,-92.321908
Humboldt County,9815,42.782221,-94.202775
Ida County,7089,42.39186,-95.507421
Iowa County,16355,41.683918,-92.059123
Jackson County,19848,42.164281,-90.574596
Jasper County,36842,41.685686,-93.052971
Jefferson County,16843,41.00688,-91.967137
Johnson County,130882,41.668736,-91.588812
Jones County,20638,42.125118,-91.116914
Keokuk County,10511,41.331182,-92.167721
Kossuth County,15543,43.212478,-94.213983
Lee County,35862,40.647588,-91.477157
Linn County,211226,42.077951,-91.597674
Louisa County,11387,41.218211,-91.256994
Lucas County,8898,41.033344,-93.331467
Lyon County,11581,43.38358,-96.207201
Madison County,15679,41.330622,-94.015184
Mahaska County,22381,41.330797,-92.636366
Marion County,33309,41.331455,-93.093849
Marshall County,40648,42.041691,-92.981452
Mills County,15059,41.033703,-95.619101
Mitchell County,10776,43.348564,-92.784466
Monona County,9243,42.049432,-95.956566
Monroe County,7970,41.028847,-92.869642
Montgomery County,10740,41.021735,-95.15779
Muscatine County,42745,41.483776,-91.118699
O'Brien County,14398,43.083746,-95.625624
Osceola County,6462,43.378542,-95.633788
Page County,15932,40.73909,-95.14429
Palo Alto County,9421,43.075854,-94.667296
Plymouth County,24986,42.737585,-96.215864
Pocahontas County,7310,42.734033,-94.678279
Polk County,430640,41.684281,-93.56972
Pottawattamie County,93158,41.340184,-95.544905
Poweshiek County,18914,41.684526,-92.522882
Ringgold County,5131,40.735334,-94.244251
Sac County,10350,42.387526,-95.105224
Scott County,165224,41.641679,-90.62229
Shelby County,12167,41.679014,-95.308917
Sioux County,33704,43.082854,-96.177929
Story County,89542,42.037538,-93.466093
Tama County,17767,42.074848,-92.529411
Taylor County,6317,40.737949,-94.697108
Union County,12534,41.02855,-94.245091
Van Buren County,7570,40.754117,-91.952943
Wapello County,35625,41.031263,-92.409482
Warren County,46225,41.336769,-93.564366
Washington County,21704,41.329401,-91.725052
Wayne County,6403,40.739983,-93.332613
Webster County,38013,42.434397,-94.179156
Winnebago County,10866,43.378124,-93.743488
Winneshiek County,21056,43.292989,-91.850788
Woodbury County,102172,42.39322,-96.053296
Worth County,7598,43.373491,-93.248533
Wright County,13229,42.733007,-93.734735
Allen County,13371,37.884228,-95.300945
Anderson County,8102,38.215114,-95.292046
Atchison County,16924,39.532544,-95.313397
Barber County,4861,37.222906,-98.685052
Barton County,27674,38.481239,-98.767837
Bourbon County,15173,37.8561,-94.850928
Brown County,9984,39.825931,-95.569905
Butler County,65880,37.773681,-96.838762
Chase County,2790,38.298553,-96.594064
Chautauqua County,3669,37.154259,-96.245396
Cherokee County,21603,37.169392,-94.845698
Cheyenne County,2726,39.789256,-101.727302
Clark County,2215,37.233831,-99.813869
Clay County,8535,39.344964,-97.168853
Cloud County,9533,39.487329,-97.64139
Coffey County,8601,38.23645,-95.729137
Comanche County,1891,37.189071,-99.254089
Cowley County,36311,37.234507,-96.837247
Crawford County,39134,37.505628,-94.853941
Decatur County,2961,39.783542,-100.459708
Dickinson County,19754,38.867735,-97.157943
Doniphan County,7945,39.788502,-95.147225
Douglas County,110826,38.896573,-95.290529
Edwards County,3037,37.883595,-99.304746
Elk County,2882,37.456026,-96.244642
Ellis County,28452,38.914596,-99.317329
Ellsworth County,6497,38.700845,-98.205355
Finney County,36776,38.049855,-100.739929
Ford County,33848,37.688365,-99.884734
Franklin County,25992,38.558019,-95.278962
Geary County,34362,39.002155,-96.768038
Gove County,2695,38.917239,-100.48736
Graham County,2597,39.349445,-99.880952
Grant County,7829,37.547537,-101.299362
Gray County,6006,37.744513,-100.451716
Greeley County,1247,38.480408,-101.805984
Greenwood County,6689,37.878659,-96.242232
Hamilton County,2690,37.995244,-101.793689
Harper County,6034,37.188184,-98.06659
Harvey County,34684,38.050144,-97.436706
Haskell County,4256,37.55855,-100.876869
Hodgeman County,1916,38.087493,-99.898407
Jackson County,13462,39.410989,-95.794509
Jefferson County,19126,39.239644,-95.375314
Jewell County,3077,39.77701,-98.222584
Johnson County,544179,38.883907,-94.82233
Kearny County,3977,37.994461,-101.308136
Kingman County,7858,37.552951,-98.144529
Kiowa County,2553,37.561231,-99.286539
Labette County,21607,37.191468,-95.297473
Lane County,1750,38.481286,-100.466185
Leavenworth County,76227,39.189511,-95.038977
Lincoln County,3241,39.047276,-98.214265
Linn County,9656,38.216549,-94.844932
Logan County,2756,38.913269,-101.157407
Lyon County,33690,38.455498,-96.161589
McPherson County,29180,38.395812,-97.647489
Marion County,12660,38.359647,-97.102771
Marshall County,10117,39.782709,-96.521243
Meade County,4575,37.243886,-100.360094
Miami County,32787,38.566772,-94.832963
Mitchell County,6373,39.393026,-98.207362
Montgomery County,35471,37.189537,-95.742403
Morris County,5923,38.687696,-96.644905
Morton County,3233,37.185249,-101.809516
Nemaha County,10178,39.791043,-96.005381
Neosho County,16512,37.564283,-95.315683
Ness County,3107,38.480437,-99.908745
Norton County,5671,39.783867,-99.899235
Osage County,16295,38.649706,-95.727275
Osborne County,3858,39.348649,-98.767876
Ottawa County,6091,39.137963,-97.654802
Pawnee County,6973,38.182873,-99.232154
Phillips County,5642,39.784506,-99.34215
Pottawatomie County,21604,39.382187,-96.337113
Pratt County,9656,37.647594,-98.74012
Rawlins County,2519,39.786198,-101.076738
Reno County,64511,37.948185,-98.078346
Republic County,4980,39.82891,-97.650921
Rice County,10083,38.347178,-98.201415
Riley County,71115,39.291211,-96.727489
Rooks County,5181,39.346006,-99.324492
Rush County,3307,38.523592,-99.309183
Russell County,6970,38.916839,-98.765638
Saline County,55606,38.786327,-97.650153
Scott County,4936,38.481877,-100.90636
Sedgwick County,498365,37.683807,-97.459451
Seward County,22952,37.180585,-100.854741
Shawnee County,177934,39.041805,-95.755664
Sheridan County,2556,39.350542,-100.441206
Sherman County,6010,39.351352,-101.719859
Smith County,3853,39.78466,-98.785429
Stafford County,4437,38.03563,-98.719889
Stanton County,2235,37.565932,-101.789383
Stevens County,5724,37.202356,-101.315796
Sumner County,24132,37.236663,-97.493349
Thomas County,7900,39.357706,-101.083438
Trego County,3001,38.921302,-99.865423
Wabaunsee County,7053,38.955154,-96.201262
Wallace County,1485,38.926626,-101.771103
Washington County,5799,39.776714,-97.095611
Wichita County,2234,38.481922,-101.347434
Wilson County,9409,37.558515,-95.745175
Woodson County,3309,37.888484,-95.757553
Wyandotte County,157505,39.115384,-94.763087
Adair County,18656,37.105541,-85.2814
Allen County,19956,36.75077,-86.192458
Anderson County,21421,38.005396,-84.986417
Ballard County,8249,37.05112,-89.009178
Barren County,42173,36.963614,-85.92499
Bath County,11591,38.152249,-83.737641
Bell County,28691,36.72268,-83.681046
Boone County,118811,38.974595,-84.731444
Bourbon County,19985,38.202562,-84.20986
Boyd County,49542,38.360004,-82.681406
Boyle County,28432,37.6182,-84.873016
Bracken County,8488,38.678523,-84.100355
Breathitt County,13878,37.521178,-83.322401
Breckinridge County,20059,37.778109,-86.432829
Bullitt County,74319,37.969572,-85.703036
Butler County,12690,37.207013,-86.682471
Caldwell County,12984,37.148643,-87.87051
Calloway County,37191,36.620978,-88.274086
Campbell County,90336,38.946981,-84.379583
Carlisle County,5104,36.857726,-88.975757
Carroll County,10811,38.668284,-85.124083
Carter County,27720,38.309555,-83.048821
Casey County,15955,37.321962,-84.92822
Christian County,73955,36.893388,-87.493554
Clark County,35613,37.970133,-84.144974
Clay County,21730,37.164466,-83.710763
Clinton County,10272,36.729124,-85.153499
Crittenden County,9315,37.358149,-88.10501
Cumberland County,6856,36.784227,-85.393499
Daviess County,96656,37.731671,-87.087139
Edmonson County,12161,37.227856,-86.217778
Elliott County,7852,38.116425,-83.097541
Estill County,14672,37.69246,-83.963927
Fayette County,295803,38.040157,-84.458443
Fleming County,14348,38.368431,-83.706152
Floyd County,39451,37.558283,-82.740337
Franklin County,49285,38.234919,-84.868786
Fulton County,6813,36.55262,-89.187723
Gallatin County,8589,38.760184,-84.862114
Garrard County,16912,37.630162,-84.545856
Grant County,24662,38.64921,-84.625946
Graves County,37121,36.723344,-88.649897
Grayson County,25746,37.458577,-86.344011
Green County,11258,37.269637,-85.561403
Greenup County,36910,38.563596,-82.933832
Hancock County,8565,37.843389,-86.792773
Hardin County,105543,37.695836,-85.963183
Harlan County,29278,36.859223,-83.221497
Harrison County,18846,38.443489,-84.332796
Hart County,18199,37.313856,-85.881994
Henderson County,46250,37.792542,-87.572577
Henry County,15416,38.451561,-85.120079
Hickman County,4902,36.675916,-88.97202
Hopkins County,46920,37.31107,-87.542196
Jackson County,13494,37.40332,-84.020686
Jefferson County,741096,38.189533,-85.657624
Jessamine County,48586,37.873291,-84.58396
Johnson County,23356,37.84926,-82.830639
Kenton County,159720,38.930477,-84.533492
Knott County,16346,37.354703,-82.949138
Knox County,31883,36.887476,-83.85563
Larue County,14193,37.545518,-85.697209
Laurel County,58849,37.113268,-84.119395
Lawrence County,15860,38.074459,-82.738305
Lee County,7887,37.605383,-83.718497
Leslie County,11310,37.087846,-83.388616
Letcher County,24519,37.118503,-82.861175
Lewis County,13870,38.532051,-83.373303
Lincoln County,24742,37.457256,-84.658074
Livingston County,9519,37.209517,-88.363426
Logan County,26835,36.859829,-86.881436
Lyon County,8314,37.023976,-88.083391
McCracken County,65565,37.053688,-88.712378
McCreary County,18306,36.731136,-84.491052
McLean County,9531,37.530575,-87.262931
Madison County,82916,37.723528,-84.277008
Magoffin County,13333,37.698953,-83.069716
Marion County,19820,37.552247,-85.269242
Marshall County,31448,36.882017,-88.332752
Martin County,12929,37.796774,-82.506623
Mason County,17490,38.594068,-83.828052
Meade County,28602,37.967476,-86.200863
Menifee County,6306,37.950715,-83.597345
Mercer County,21331,37.812085,-84.879694
Metcalfe County,10099,36.990394,-85.629554
Monroe County,10963,36.714077,-85.713508
Montgomery County,26499,38.038138,-83.912337
Morgan County,13923,37.92294,-83.258944
Muhlenberg County,31499,37.213816,-87.134092
Nelson County,43437,37.803188,-85.465955
Nicholas County,7135,38.337132,-84.025554
Ohio County,23842,37.477859,-86.844871
Oldham County,60316,38.400046,-85.456059
Owen County,10841,38.499603,-84.841509
Owsley County,4755,37.423452,-83.691566
Pendleton County,14877,38.690765,-84.35404
Perry County,28712,37.241282,-83.217772
Pike County,65024,37.482067,-82.402869
Powell County,12613,37.810379,-83.826985
Pulaski County,63063,37.108312,-84.579986
Robertson County,2282,38.513826,-84.063757
Rockcastle County,17056,37.36122,-84.314419
Rowan County,23333,38.205894,-83.425969
Russell County,17565,36.989127,-85.058976
Scott County,47173,38.289882,-84.579376
Shelby County,42074,38.239426,-85.22836
Simpson County,17327,36.740863,-86.581464
Spencer County,17061,38.026976,-85.321525
Taylor County,24512,37.365106,-85.326698
Todd County,12460,36.840338,-87.183642
Trigg County,14339,36.807681,-87.858652
Trimble County,8809,38.618193,-85.355171
Union County,15007,37.658029,-87.95165
Warren County,113792,36.995634,-86.423579
Washington County,11717,37.754209,-85.175416
Wayne County,20813,36.802011,-84.83044
Webster County,13621,37.520021,-87.685095
Whitley County,35637,36.758021,-84.14455
Wolfe County,7355,37.743774,-83.495068
Woodford County,24939,38.042789,-84.748147
Acadia Parish,61773,30.291497,-92.411037
Allen Parish,25764,30.652744,-92.819605
Ascension Parish,107215,30.202946,-90.910023
Assumption Parish,23421,29.899884,-91.050528
Avoyelles Parish,42073,31.085094,-91.993797
Beauregard Parish,35654,30.645018,-93.340253
Bienville Parish,14353,32.344268,-93.061513
Bossier Parish,116979,32.696202,-93.617977
Caddo Parish,254969,32.577195,-93.882423
Calcasieu Parish,192768,30.229559,-93.358015
Caldwell Parish,10132,32.101244,-92.11418
Cameron Parish,6839,29.871989,-93.165437
Catahoula Parish,10407,31.666517,-91.846703
Claiborne Parish,17195,32.827585,-92.991125
Concordia Parish,20822,31.469805,-91.626314
De Soto Parish,26656,32.059248,-93.740797
East Baton Rouge Parish,440171,30.544002,-91.093174
East Carroll Parish,7759,32.73017,-91.234141
East Feliciana Parish,20267,30.839784,-91.043434
Evangeline Parish,33984,30.720693,-92.404086
Franklin Parish,20767,32.138278,-91.672101
Grant Parish,22309,31.597787,-92.561716
Iberia Parish,73240,29.606013,-91.842706
Iberville Parish,33387,30.288394,-91.36315
Jackson Parish,16274,32.30448,-92.556672
Jefferson Parish,432552,29.5033,-90.036231
Jefferson Davis Parish,31594,30.269529,-92.816221
Lafayette Parish,221578,30.206507,-92.06417
Lafourche Parish,96318,29.491992,-90.394849
La Salle Parish,14890,31.680836,-92.161809
Lincoln Parish,46735,32.601148,-92.662082
Livingston Parish,128026,30.440419,-90.727474
Madison Parish,12093,32.365824,-91.240729
Morehouse Parish,27979,32.820008,-91.800399
Natchitoches Parish,39566,31.734982,-93.086106
Orleans Parish,343829,30.068636,-89.939007
Ouachita Parish,153720,32.477495,-92.154798
Plaquemines Parish,23042,29.402337,-89.298489
Pointe Coupee Parish,22802,30.708319,-91.604621
Rapides Parish,131613,31.193204,-92.535953
Red River Parish,9091,32.101213,-93.34905
Richland Parish,20725,32.418121,-91.758374
Sabine Parish,24233,31.560209,-93.559228
St. Bernard Parish,35897,29.91811,-89.263494
St. Charles Parish,52780,29.913833,-90.359314
St. Helena Parish,11203,30.821423,-90.70935
St. James Parish,22102,30.02482,-90.793956
St. John the Baptist Parish,45924,30.117471,-90.504677
St. Landry Parish,83384,30.583441,-91.989274
St. Martin Parish,52160,30.121433,-91.611481
St. Mary Parish,54650,29.629349,-91.463804
St. Tammany Parish,233740,30.410022,-89.951962
Tangipahoa Parish,121097,30.621581,-90.406633
Tensas Parish,5252,32.001489,-91.342576
Terrebonne Parish,111860,29.333266,-90.844191
Union Parish,22721,32.829349,-92.37565
Vermilion Parish,57999,29.786872,-92.29009
Vernon Parish,52334,31.110563,-93.18152
Washington Parish,47168,30.852144,-90.046253
Webster Parish,41207,32.732152,-93.339825
West Baton Rouge Parish,23788,30.464052,-91.309808
West Carroll Parish,11604,32.79248,-91.451998
West Feliciana Parish,15625,30.872701,-91.421008
Winn Parish,15313,31.941187,-92.641269
Androscoggin County,107702,44.167681,-70.207435
Aroostook County,71870,46.727057,-68.64941
Cumberland County,281674,43.808348,-70.330375
Franklin County,30768,44.973012,-70.444727
Hancock County,54418,44.564906,-68.370703
Kennebec County,122151,44.417012,-69.765764
Knox County,39736,44.042045,-69.038514
Lincoln County,34457,43.994264,-69.514029
Oxford County,57833,44.494585,-70.734687
Penobscot County,153923,45.390602,-68.657487
Piscataquis County,17535,45.917678,-69.104548
Sagadahoc County,35293,43.916694,-69.843994
Somerset County,52228,45.507482,-69.97604
Waldo County,38786,44.505361,-69.139677
Washington County,32856,44.967009,-67.609354
York County,197131,43.427239,-70.670402
Allegany County,75087,39.612309,-78.703108
Anne Arundel County,537656,38.993374,-76.560511
Baltimore County,805029,39.443167,-76.616569
Calvert County,88737,38.521357,-76.525864
Caroline County,33066,38.871531,-75.831631
Carroll County,167134,39.563189,-77.015512
Cecil County,101108,39.562352,-75.941584
Charles County,146551,38.472853,-77.015427
Dorchester County,32618,38.429196,-76.047433
Frederick County,233385,39.470427,-77.397626
Garrett County,30097,39.529871,-79.269416
Harford County,244826,39.537429,-76.299789
Howard County,287085,39.252264,-76.924406
Kent County,20197,39.239176,-76.1242
Montgomery County,971777,39.137381,-77.203063
Prince George's County,863420,38.82588,-76.847272
Queen Anne's County,47798,39.040693,-76.082405
St. Mary's County,105151,38.222666,-76.534271
Somerset County,26470,38.07445,-75.853323
Talbot County,37782,38.749427,-76.17913
Washington County,147430,39.603621,-77.814671
Wicomico County,98733,38.367389,-75.632206
Worcester County,51454,38.222133,-75.309931
Baltimore city,620961,39.300213,-76.610516
Barnstable County,215888,41.798819,-70.211083
Berkshire County,131219,42.375314,-73.213948
Bristol County,548285,41.748576,-71.087062
Dukes County,16535,41.380939,-70.701536
Essex County,743159,42.642711,-70.865107
Franklin County,71372,42.583791,-72.591655
Hampden County,463490,42.136198,-72.635648
Hampshire County,158080,42.339459,-72.663694
Middlesex County,1503085,42.479477,-71.396507
Nantucket County,10172,41.305878,-70.14191
Norfolk County,670850,42.169702,-71.179875
Plymouth County,494919,41.987196,-70.741942
Suffolk County,722023,42.33196,-71.020173
Worcester County,798552,42.311693,-71.940282
Alcona County,10942,44.682535,-82.83408
Alger County,9601,47.080077,-86.564108
Allegan County,111408,42.595787,-86.634745
Alpena County,29598,44.894954,-83.426574
Antrim County,23580,45.005456,-85.175625
Arenac County,15899,44.03687,-83.740675
Baraga County,8860,46.696068,-88.356022
Barry County,59173,42.582811,-85.31455
Bay County,107771,43.699711,-83.978701
Benzie County,17525,44.648621,-86.494317
Berrien County,156813,41.792639,-86.741822
Branch County,45248,41.918585,-85.066523
Calhoun County,136146,42.24299,-85.012385
Cass County,52293,41.91624,-85.999457
Charlevoix County,25949,45.513164,-85.450392
Cheboygan County,26152,45.47612,-84.495271
Chippewa County,38520,46.321819,-84.52063
Clare County,30926,43.991137,-84.838325
Clinton County,75382,42.950455,-84.591695
Crawford County,14074,44.680208,-84.611132
Delta County,37069,45.805101,-86.901373
Dickinson County,26168,46.012823,-87.866119
Eaton County,107759,42.589614,-84.846524
Emmet County,32694,45.590094,-84.986822
Genesee County,425790,43.021077,-83.706372
Gladwin County,25692,43.98975,-84.389816
Gogebic County,16427,46.488054,-89.788314
Grand Traverse County,86986,44.718688,-85.553848
Gratiot County,42476,43.292326,-84.60469
Hillsdale County,46688,41.864475,-84.642409
Houghton County,36628,46.998305,-88.652066
Huron County,33118,43.907616,-82.857045
Ingham County,280895,42.603534,-84.373811
Ionia County,63905,42.94465,-85.073766
Iosco County,25887,44.329482,-82.849447
Iron County,11817,46.170249,-88.540409
Isabella County,70311,43.645233,-84.839424
Jackson County,160248,42.248474,-84.420868
Kalamazoo County,250331,42.246266,-85.532854
Kalkaska County,17153,44.678881,-85.088992
Kent County,602622,43.032497,-85.547446
Keweenaw County,2156,47.681981,-88.148802
Lake County,11539,43.995187,-85.8114
Lapeer County,88319,43.088633,-83.224325
Leelanau County,21708,45.146182,-86.051574
Lenawee County,99892,41.895915,-84.066853
Livingston County,180967,42.602532,-83.911718
Luce County,6631,46.940602,-85.582368
Mackinac County,11113,46.167981,-85.303756
Macomb County,840978,42.671467,-82.910869
Manistee County,24733,44.350385,-86.602967
Marquette County,67077,46.656596,-87.584028
Mason County,28705,43.996636,-86.750814
Mecosta County,42798,43.635295,-85.332751
Menominee County,24029,45.544174,-87.509892
Midland County,83629,43.648378,-84.379219
Missaukee County,14849,44.325424,-85.085471
Monroe County,152021,41.916097,-83.487106
Montcalm County,63342,43.312782,-85.149468
Montmorency County,9765,45.024134,-84.130107
Muskegon County,172188,43.289258,-86.751892
Newaygo County,48460,43.562709,-85.791423
Oakland County,1202362,42.660452,-83.38421
Oceana County,26570,43.647255,-86.807575
Ogemaw County,21699,44.33328,-84.128073
Ontonagon County,6780,47.216604,-89.500461
Osceola County,23528,43.997552,-85.322283
Oscoda County,8640,44.685121,-84.124894
Otsego County,24164,45.021794,-84.576597
Ottawa County,263801,42.942346,-86.655342
Presque Isle County,13376,45.489515,-83.384019
Roscommon County,24449,44.339517,-84.611271
Saginaw County,200169,43.328267,-84.05541
St. Clair County,163040,42.928803,-82.668913
St. Joseph County,61295,41.911488,-85.52287
Sanilac County,43114,43.449155,-82.642815
Schoolcraft County,8485,46.020758,-86.199352
Shiawassee County,70648,42.951545,-84.146352
Tuscola County,55729,43.487902,-83.436618
Van Buren County,76258,42.283986,-86.305696
Washtenaw County,344791,42.252327,-83.844634
Wayne County,1820584,42.284664,-83.261953
Wexford County,32735,44.331375,-85.570046
Aitkin County,16202,46.602446,-93.41976
Anoka County,330844,45.27411,-93.242723
Becker County,32504,46.937629,-95.741757
Beltrami County,44442,47.878825,-94.986698
Benton County,38451,45.701227,-94.001439
Big Stone County,5269,45.419925,-96.402226
Blue Earth County,64013,44.038225,-94.064071
Brown County,25893,44.246541,-94.733647
Carlton County,35386,46.603818,-92.671044
Carver County,91042,44.821381,-93.800575
Cass County,28567,46.951427,-94.333773
Chippewa County,12441,45.028625,-95.564108
Chisago County,53887,45.505444,-92.903849
Clay County,58999,46.898377,-96.494901
Clearwater County,8695,47.575873,-95.371117
Cook County,5176,47.538571,-90.29019
Cottonwood County,11687,44.010711,-95.18313
Crow Wing County,62500,46.491114,-94.071213
Dakota County,398552,44.670893,-93.062481
Dodge County,20087,44.020706,-92.869353
Douglas County,36009,45.936429,-95.46061
Faribault County,14553,43.676522,-93.947234
Fillmore County,20866,43.67727,-92.093681
Freeborn County,31255,43.674202,-93.350289
Goodhue County,46183,44.406178,-92.716
Grant County,6018,45.930743,-96.010699
Hennepin County,1152425,45.006064,-93.475185
Houston County,19027,43.66699,-91.501556
Hubbard County,20428,47.095551,-94.91329
Isanti County,37816,45.562431,-93.296339
Itasca County,45058,47.490843,-93.613128
Jackson County,10266,43.673025,-95.149704
Kanabec County,16239,45.94776,-93.297788
Kandiyohi County,42239,45.152714,-95.004981
Kittson County,4552,48.77604,-96.780349
Koochiching County,13311,48.245489,-93.782842
Lac qui Parle County,7259,44.999855,-96.176836
Lake County,10866,47.517111,-91.411704
Lake of the Woods County,4045,48.7681,-94.904633
Le Sueur County,27703,44.373397,-93.73018
Lincoln County,5896,44.408238,-96.272032
Lyon County,25857,44.409195,-95.847268
McLeod County,36651,44.821644,-94.27232
Mahnomen County,5413,47.325842,-95.810703
Marshall County,9439,48.362728,-96.357761
Martin County,20840,43.677118,-94.537197
Meeker County,23300,45.123155,-94.527346
Mille Lacs County,26097,45.929043,-93.632996
Morrison County,33198,46.020484,-94.266619
Mower County,39163,43.666249,-92.759514
Murray County,8725,44.015594,-95.761581
Nicollet County,32727,44.358819,-94.245685
Nobles County,21378,43.677686,-95.763132
Norman County,6852,47.32947,-96.463807
Olmsted County,144248,44.003429,-92.406722
Otter Tail County,57303,46.405725,-95.714578
Pennington County,13930,48.069247,-96.037725
Pine County,29750,46.10094,-92.763094
Pipestone County,9596,44.015361,-96.257015
Polk County,31600,47.774254,-96.400027
Pope County,10995,45.589623,-95.446705
Ramsey County,508640,45.01525,-93.100141
Red Lake County,4089,47.865487,-96.08718
